8.777673929771555805e+00,1.205303941344951824e+01,2.028095116801351239e+01
6.675425434408056802e+00,1.371891584030672462e+01,2.028095112331059013e+01
4.255097659573706892e+00,1.491739044926102231e+01,2.028095110412370516e+01
1.644228488830061119e+00,1.551084818064572524e+01,2.028095102505249869e+01
-1.031460656585384772e+00,1.540453529828553236e+01,2.028095111501080083e+01
-3.557126657329665598e+00,1.459700536692580286e+01,2.028095111456322286e+01
-5.744228906181491290e+00,1.323650246291711952e+01,2.028095109797431306e+01
-7.550398524884261775e+00,1.148150955695428976e+01,2.028095113538483218e+01
-8.921992089051942187e+00,9.581007625576246411e+00,2.028095111577960452e+01
-9.930501281665181423e+00,7.566790541693501737e+00,2.028095115233249501e+01
-1.055568228825402954e+01,5.598369978393061608e+00,2.028095110158691838e+01
-1.084611794718576050e+01,3.664631654018164930e+00,2.028095111531564498e+01
-1.083668558311837593e+01,1.848676743426495017e+00,2.028095110217712360e+01
-1.059837159214177937e+01,1.219491249241237973e-01,2.028095106222286503e+01
-1.012318143043495411e+01,-1.441083269747919005e+00,2.028095104891742650e+01
-9.487077095963968532e+00,-2.866477669616736002e+00,2.028095104194407483e+01
-8.711976721724003170e+00,-4.096460705219693743e+00,2.028095097989488238e+01
-7.809447408299155846e+00,-5.134735108151943450e+00,2.028095104326822451e+01
-6.821898288934058030e+00,-5.937419313064789428e+00,2.028095111783299132e+01
-5.793415501241643284e+00,-6.493709481874555323e+00,2.028095116717319968e+01
-4.762873199817783565e+00,-6.825256669687489008e+00,2.028095119701582050e+01
-3.803468207128713363e+00,-6.968695965485093069e+00,2.028095119099163668e+01
-2.916040901254487672e+00,-6.969962006817354450e+00,2.028095101919285170e+01
-2.076009366658723376e+00,-6.907099409649836375e+00,2.028095088762009723e+01
-1.271472252480625453e+00,-6.859842207307231376e+00,2.028095096260488006e+01
-4.954177371601302671e-01,-6.944463126052129454e+00,2.028095103108777053e+01
3.544972113757496324e-01,-7.083985454083171263e+00,2.028095098999811086e+01
1.342887420253144448e+00,-7.222159715724617790e+00,2.028095105632399964e+01
2.515721273597660179e+00,-7.285287443447144184e+00,2.028095101519342336e+01
3.867312813721117237e+00,-7.208404878779608893e+00,2.028095101369779130e+01
5.396665167617328507e+00,-6.886814040988613606e+00,2.028095103140380573e+01
7.051491944271269574e+00,-6.262184273621071107e+00,2.028095102602961575e+01
8.721881980723129146e+00,-5.226651252133656556e+00,2.028095103153098933e+01
1.028369299011551341e+01,-3.755628826814485954e+00,2.028095103634389673e+01
1.156539956939348279e+01,-1.858641147341560940e+00,2.028095098334509672e+01
1.240930667985630365e+01,3.631631916302318075e-01,2.028095105386534058e+01
1.271664700795053449e+01,2.794791404004606683e+00,2.028095115023799266e+01
1.248107663306260839e+01,5.278721903358385426e+00,2.028095112135066103e+01
1.172544540551768399e+01,7.725063061056095748e+00,2.028095121995693262e+01
1.083117756487068739e+01,1.005239745774661309e+01,1.815192400420214724e+01
9.114992809420163766e+00,1.206729945415730398e+01,1.815142803770134705e+01
7.029663916417398184e+00,1.374328977604030833e+01,1.815118332321682004e+01
4.573128714096394987e+00,1.495323189507768369e+01,1.815121494557533666e+01
1.883023173161559649e+00,1.554999703369578690e+01,1.815160756770649186e+01
-8.676997970909945401e-01,1.543802305005779552e+01,1.815239285993951768e+01
-3.480180084847768196e+00,1.468641452154652249e+01,1.815175465704983893e+01
-5.741088898136999852e+00,1.337972884439291299e+01,1.815157500877857544e+01
-7.608339705920309726e+00,1.169640526398180747e+01,1.815135572820975440e+01
-9.060998315522631685e+00,9.832265390315887643e+00,1.815096159883454163e+01
-1.014371318716987780e+01,7.859255580981158396e+00,1.815221877640811954e+01
-1.080068027176918832e+01,5.806492597003999556e+00,1.815233060809921284e+01
-1.101463092804179844e+01,3.766321045372267307e+00,1.815148357701019677e+01
-1.091671826688289038e+01,1.878776766595863013e+00,1.815171882661327274e+01
-1.065061667559811198e+01,1.162983953924512370e-01,1.815237285986369642e+01
-1.015038777489056265e+01,-1.458882011618601870e+00,1.815199376647592899e+01
-9.503330179658911803e+00,-2.852474691073448199e+00,1.815113156569305275e+01
-8.729560459510826931e+00,-4.025781931057907492e+00,1.815210599786835388e+01
-7.834796798837966314e+00,-5.025112572350505680e+00,1.815210508322368099e+01
-6.875117745440892492e+00,-5.911304215191077738e+00,1.815128182138915847e+01
-5.864666191384571903e+00,-6.564794851255387975e+00,1.815170054678836209e+01
-4.756165595442315208e+00,-6.885978721101130517e+00,1.815201533630866138e+01
-3.747578042844213364e+00,-7.094644732501160789e+00,1.815210766116720009e+01
-2.837009646601392099e+00,-7.212094348375650554e+00,1.815230182054511943e+01
-2.015360577586223556e+00,-7.226722325955956983e+00,1.815269287950252064e+01
-1.195420974793182545e+00,-7.307384148976098004e+00,1.815158558694805890e+01
-3.244678008052166440e-01,-7.474003078956647173e+00,1.815067924092181784e+01
6.376770942704217404e-01,-7.615479182317033136e+00,1.815086622072484701e+01
1.746494806244255127e+00,-7.765967409338783156e+00,1.815156290717902365e+01
3.041179327749338412e+00,-7.814594329334523692e+00,1.815177747784925799e+01
4.488656149478191359e+00,-7.590123287646775907e+00,1.815154128594286220e+01
6.041312343690615094e+00,-7.087326107729890801e+00,1.815148713680650872e+01
7.699962897456675393e+00,-6.372828036233260107e+00,1.815155168539585517e+01
9.367535850275055864e+00,-5.263996335271832194e+00,1.815198260215076331e+01
1.088377968955716923e+01,-3.734431229722475987e+00,1.815161599903623113e+01
1.218071577998080812e+01,-1.797173221391445974e+00,1.815060630429239197e+01
1.297907018576394478e+01,5.089791900783975365e-01,1.815063339885810834e+01
1.318177627039602129e+01,2.868079786396032560e+00,1.815122964497154712e+01
1.290861675687202670e+01,5.299842293167125185e+00,1.815221550595389743e+01
1.211021602256094631e+01,7.759518799791818466e+00,1.815237156685227404e+01
1.103982115041186418e+01,1.011850299744786952e+01,1.602297316603283051e+01
9.305783307497655699e+00,1.212546805615379775e+01,1.602193807828877681e+01
7.169153599229959539e+00,1.379570927509398004e+01,1.602196517039272194e+01
4.674315351543666175e+00,1.497538379351507132e+01,1.602262660725097021e+01
1.943523940526185934e+00,1.556368328501431009e+01,1.602309813897368684e+01
-8.083941201978196434e-01,1.545964282862876438e+01,1.602327632045445327e+01
-3.462484703616936166e+00,1.474053017779213270e+01,1.602211707187287004e+01
-5.749546601090548492e+00,1.347332714320502056e+01,1.602182482436946032e+01
-7.642324052932154999e+00,1.181266094840511016e+01,1.602204684751865926e+01
-9.136567179144417850e+00,9.951054000551826206e+00,1.602227115023689663e+01
